,EBAY,PII,OMF,BEN,AAP,PM,IP,KSS,BX,GD,UPS,DGX,CF,NVDA,NFLX,AAPL,IRM,AMZN,TSLA,LEG,FB,LHX,SHOP,GILD,EMN,AIG,NWL,TROW,Cash&Other,GOOGL,AVGO,BNTX,TDOC,NVAX,MRNA,HLI,PAG,HRC,FSK,DASH,ABNB,ARCT,JHG,TFC,KMI,ARWR,HPQ,BK,CC,n/a,RE,FNF,LYB,FL,LPX,SCCO,DOW,FE,ABBV,SUM
07/23/2021,5.59,0.0,0.0,0.0,4.61,4.25,4.24,0.0,4.58,4.36,4.18,4.21,0.0,0.0,4.53,0.0,3.4,4.4,0.0,0.0,0.0,3.08,2.91,2.82,0.0,0.0,2.08,0.0,26.23,3.49,2.97,1.99,1.98,1.9,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67
07/26/2021,5.74,0.0,0.0,0.0,4.57,4.31,4.17,0.0,4.82,4.34,4.16,4.22,0.0,0.0,4.33,0.0,3.36,4.44,0.0,0.0,0.0,3.06,3.01,2.78,0.0,0.0,2.05,0.0,8.24,3.52,2.99,2.26,1.94,1.91,1.95,3.96,3.35,2.6,2.58,2.03,1.99,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
07/27/2021,5.81,0.0,0.0,0.0,4.63,4.33,4.15,0.0,4.83,4.33,4.09,4.23,0.0,0.0,4.32,0.0,3.32,4.42,0.0,0.0,0.0,3.05,3.08,2.77,0.0,0.0,2.07,0.0,0.66,3.62,3.01,2.25,1.9,1.83,2.09,4.0,3.3,2.62,2.54,2.08,1.96,1.24,4.73,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02999999999996
07/28/2021,5.81,0.0,0.0,0.0,4.63,4.33,4.15,0.0,4.83,4.33,4.09,4.23,0.0,0.0,4.32,0.0,3.32,4.42,0.0,0.0,0.0,3.05,3.08,2.77,0.0,0.0,2.07,0.0,0.66,3.62,3.01,2.25,1.9,1.83,2.09,4.0,3.3,2.62,2.54,2.08,1.96,1.24,4.73,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02999999999996
07/29/2021,5.79,0.0,0.0,0.0,4.62,4.36,4.18,0.0,4.92,4.33,4.06,4.2,0.0,0.0,4.33,0.0,3.33,4.48,0.0,0.0,0.0,3.03,2.96,2.76,0.0,0.0,2.07,0.0,0.66,3.65,3.01,2.28,1.88,1.74,2.01,4.02,3.27,2.63,2.55,2.03,2.01,1.23,4.79,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
07/30/2021,5.75,0.0,0.0,0.0,4.67,4.42,4.23,0.0,4.99,4.41,3.8,4.28,0.0,0.0,4.38,0.0,3.38,4.42,0.0,0.0,0.0,3.08,2.93,2.78,0.0,0.0,2.08,0.0,0.66,3.61,2.98,2.28,1.91,1.62,1.98,3.99,3.3,2.69,2.56,2.0,2.02,1.24,4.7,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
08/02/2021,5.74,0.0,0.0,0.0,4.55,4.37,4.11,0.0,4.98,4.43,3.67,4.24,0.0,0.0,4.27,0.0,3.29,4.31,0.0,0.0,0.0,3.04,2.83,2.77,0.0,0.0,2.04,0.0,1.5,3.66,2.99,2.47,1.94,0.82,2.05,4.09,3.5,2.93,2.52,1.95,2.01,1.22,4.93,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
08/03/2021,5.39,0.0,0.0,0.0,4.58,4.41,4.14,0.0,5.01,4.43,0.0,4.31,0.0,0.0,4.34,0.0,3.35,4.03,0.0,0.0,0.0,3.05,2.81,2.74,0.0,0.0,1.87,0.0,4.4,3.67,3.03,2.62,1.87,0.81,2.12,4.15,3.6,3.0,2.54,1.93,2.04,1.24,4.95,2.78,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08/04/2021,5.39,0.0,0.0,0.0,4.58,4.41,4.14,0.0,5.01,4.43,0.0,4.31,0.0,0.0,4.34,0.0,3.35,4.03,0.0,0.0,0.0,3.05,2.81,2.74,0.0,0.0,1.87,0.0,4.4,3.67,3.03,2.62,1.87,0.81,2.12,4.15,3.6,3.0,2.54,1.93,2.04,1.24,4.95,2.78,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
08/05/2021,0.0,0.0,0.0,0.0,4.57,4.39,4.1,0.0,4.98,4.41,0.0,4.33,0.0,0.0,4.31,0.0,3.33,4.02,0.0,0.0,0.0,3.02,2.87,2.73,0.0,0.0,0.0,0.0,8.68,3.66,3.01,3.7,1.88,0.82,2.07,4.17,3.64,2.98,2.53,1.96,2.06,1.37,4.89,2.75,0.78,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96
08/06/2021,0.0,0.0,0.0,0.0,4.56,4.7,0.0,0.0,4.66,4.38,0.0,4.34,0.0,0.0,4.21,0.0,3.3,4.0,0.0,0.0,0.0,3.05,2.8,2.75,0.0,0.0,0.0,0.0,3.79,3.63,2.98,3.77,1.87,0.83,3.6,3.82,3.59,2.95,2.49,1.92,2.03,2.27,4.82,2.77,0.78,1.88,4.23,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.15
08/09/2021,0.0,0.0,0.0,0.0,4.33,4.62,0.0,0.0,4.64,4.32,0.0,4.35,0.0,0.0,4.28,0.0,3.29,3.97,0.0,0.0,0.0,3.02,2.82,2.7,0.0,0.0,0.0,0.0,0.0,3.61,2.96,4.29,1.87,1.03,3.83,0.0,3.46,2.84,2.5,1.95,2.07,0.0,4.79,2.75,0.75,1.9,4.14,3.33,4.24,2.66,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85
08/10/2021,0.0,0.0,0.0,0.0,4.34,4.62,0.0,0.0,4.6,4.39,0.0,4.35,0.0,0.0,4.27,0.0,3.36,3.96,0.0,0.0,0.0,3.03,2.79,2.7,0.0,0.0,0.0,0.0,3.8,3.61,2.96,4.15,1.83,0.83,3.83,0.0,3.46,0.0,2.54,1.96,2.08,0.0,4.86,4.58,0.76,1.82,4.18,3.44,4.34,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999995
08/11/2021,0.0,0.0,0.0,0.0,4.34,4.62,0.0,0.0,4.6,4.39,0.0,4.35,0.0,0.0,4.27,0.0,3.36,3.96,0.0,0.0,0.0,3.03,2.79,2.7,0.0,0.0,0.0,0.0,3.8,3.61,2.96,4.15,1.83,0.83,3.83,0.0,3.46,0.0,2.54,1.96,2.08,0.0,4.86,4.58,0.76,1.82,4.18,3.44,4.34,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999995
08/13/2021,0.0,0.0,0.0,0.0,0.0,4.59,0.0,0.0,4.52,4.33,0.0,4.34,0.0,0.0,4.17,0.0,3.38,3.87,0.0,0.0,0.0,3.01,2.75,2.67,0.0,0.0,0.0,0.0,5.02,3.59,2.9,4.37,1.78,0.0,4.17,0.0,3.48,0.0,2.65,2.02,2.02,0.0,4.85,4.62,0.75,1.69,4.17,3.43,4.32,0.0,2.56,3.04,0.91,0.0,0.0,0.0,0.0,0.0,0.0,99.96999999999998
08/16/2021,0.0,0.0,2.38,0.0,0.0,4.61,0.0,0.0,4.53,4.35,0.0,4.35,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,3.0,2.73,0.0,0.0,0.0,0.0,0.0,12.63,3.61,2.92,0.0,0.0,0.0,0.0,0.0,3.54,0.0,2.68,2.01,2.07,0.0,4.94,4.69,0.76,0.0,4.29,3.51,4.37,0.0,2.64,4.58,3.81,4.69,2.84,0.0,0.0,0.0,0.0,99.97
08/17/2021,0.0,0.0,2.38,0.0,0.0,4.7,0.0,0.0,4.59,4.35,0.0,4.37,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,3.0,2.73,0.0,0.0,0.0,0.0,0.0,2.65,3.64,2.94,0.0,0.0,0.0,0.0,0.0,3.53,0.0,2.72,2.09,2.1,0.0,4.92,4.61,0.76,0.0,4.1,3.46,4.42,0.0,2.67,4.61,3.82,4.62,2.78,4.79,4.19,1.05,0.0,100.01
08/18/2021,0.0,0.0,2.38,0.0,0.0,4.7,0.0,0.0,4.59,4.35,0.0,4.37,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,3.0,2.73,0.0,0.0,0.0,0.0,0.0,2.65,3.64,2.94,0.0,0.0,0.0,0.0,0.0,3.53,0.0,2.72,2.09,2.1,0.0,4.92,4.61,0.76,0.0,4.1,3.46,4.42,0.0,2.67,4.61,3.82,4.62,2.78,4.79,4.19,1.05,0.0,100.01
08/19/2021,0.0,0.0,2.38,0.0,0.0,4.75,0.0,0.0,4.6,4.4,0.0,4.47,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,3.06,2.72,0.0,0.0,0.0,0.0,0.0,0.77,3.66,2.96,0.0,0.0,0.0,0.0,0.0,3.57,0.0,2.71,2.02,2.05,0.0,4.97,4.59,0.75,0.0,4.17,3.49,4.35,0.0,2.66,4.6,3.77,4.62,2.74,4.63,4.18,1.06,1.9,100.01
08/20/2021,0.0,0.0,2.38,0.0,0.0,4.81,0.0,0.0,4.58,4.43,0.0,4.56,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,3.09,2.74,0.0,0.0,0.0,0.0,0.0,0.78,3.66,2.94,0.0,0.0,0.0,0.0,0.0,3.45,0.0,2.73,2.02,2.01,0.0,4.96,4.58,0.75,0.0,4.12,3.51,4.38,0.0,2.71,4.64,3.76,4.53,2.69,4.56,4.16,1.07,1.94,99.97999999999999
